Time,Status,Device_ID,Input_PPM,Output_PPM,Efficiency,Temp,Pressure
2/11/2026, 12:19:09 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:09 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:09 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:09 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:09 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:09 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:09 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:10 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:10 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:10 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:11 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:11 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:11 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:12 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:12 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:12 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:12 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:12 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:12 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:12 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:12 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:12 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:12 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:13 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:13 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:13 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:13 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:13 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:13 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:13 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:13 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:13 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:13 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:14 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:14 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:14 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:14 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:14 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:14 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:14 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:14 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:14 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:15 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:15 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:15 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:15 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:15 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:15 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:15 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:15 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:15 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:15 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:16 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:16 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:16 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:16 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:16 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:16 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:16 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:16 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:16 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:16 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:17 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:17 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:17 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:17 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:17 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:17 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:17 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:17 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:17 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:17 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:18 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:18 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:18 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:18 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:18 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:18 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:18 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:18 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:18 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:18 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:19 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:19 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:19 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:19 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:19 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:19 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:19 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:19 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:19 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:19 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:20 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:20 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:20 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:20 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:20 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:20 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:20 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:20 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:20 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:20 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:21 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:21 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:21 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:21 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:21 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:21 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:21 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:21 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:21 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:21 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:22 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:22 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:22 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:22 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:22 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:22 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:22 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:22 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:22 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:22 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:23 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:23 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:23 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:23 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:23 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:23 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:23 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:23 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:23 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:23 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:24 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:24 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:24 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:24 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:24 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:24 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:24 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:24 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:24 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:25 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:25 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:25 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:25 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:25 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:25 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:25 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:25 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:25 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:25 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:26 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:26 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:26 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:26 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:26 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:26 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:26 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:26 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:26 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:26 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:27 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:27 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:27 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:27 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:27 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:27 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:27 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:27 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:27 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:27 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:28 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:28 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:28 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:28 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:28 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:28 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:28 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:28 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:28 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:28 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:29 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:29 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:29 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:29 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:29 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:29 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:29 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:29 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:29 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:29 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:30 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:30 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:30 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:30 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:30 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:30 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:30 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:30 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:30 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:30 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:31 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:31 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:31 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:31 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:31 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:31 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:31 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:31 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:31 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:31 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:32 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:32 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:32 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:32 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:32 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:32 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:32 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:32 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:32 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:32 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:33 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:33 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:33 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:33 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:33 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:33 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:33 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:33 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:33 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:33 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:34 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:34 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:34 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:34 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:34 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:34 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:34 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:34 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:34 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:35 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:35 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:35 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:35 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:35 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:35 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:35 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:35 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:35 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:35 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:36 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:36 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:36 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:36 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:36 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:36 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:36 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:36 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:36 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:36 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:37 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:37 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:37 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:37 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:37 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:37 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:37 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:37 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:37 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:37 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:38 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:38 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:38 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:38 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:38 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:38 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:38 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:38 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:38 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:38 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:39 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:39 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:39 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:39 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:39 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:39 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:40 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:40 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:40 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:41 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:41 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:41 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:19:42 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:19:42 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:19:42 AM,operating,ABS-01,145000,14500,90,42.5,1.05
